,memory_1,memory_2,predict,size,duration,width,height
85,683.73828125,683.7421875,62.47031021118164,435.521484375,32.30610227584839,4000,3000
86,683.7421875,683.73828125,58.9907341003418,2365.2548828125,41.014819860458374,3267,4900
87,683.73828125,683.734375,47.40691375732422,1337.541015625,44.13940382003784,4928,3264
88,683.734375,683.73046875,56.7391471862793,354.5732421875,22.597074031829834,3000,2000
89,683.73046875,683.7265625,25.69025230407715,161.8212890625,32.10908770561218,3454,2288
90,683.7265625,683.72265625,59.21532440185547,1441.84375,38.139453172683716,4608,3072
91,683.72265625,683.71875,51.6978645324707,146.3056640625,18.932724475860596,2880,1920
92,683.71875,627.8203125,62.525569915771484,273.353515625,15.872130155563354,2500,1667
93,627.8203125,651.76953125,64.3481674194336,536.724609375,21.170970916748047,3264,1836
94,651.76953125,627.8125,57.22480773925781,110.462890625,13.045917987823486,1500,1500
95,627.8125,688.59765625,62.702457427978516,481.1240234375,33.42524743080139,3995,2662
96,688.59765625,688.59375,54.9576301574707,733.556640625,26.227317571640015,3264,2448
97,688.59375,627.86328125,58.24369430541992,143.802734375,13.286604166030884,2000,1333
98,627.86328125,655.95703125,59.928749084472656,890.2138671875,24.923871517181396,3264,2168
99,655.95703125,685.15625,70.16539764404297,402.103515625,29.34434700012207,3872,2592
100,685.15625,685.15234375,80.46440887451172,301.6025390625,25.92663598060608,2909,1934
101,685.15234375,685.1484375,53.58134841918945,811.044921875,37.1987521648407,4608,3072
102,685.1484375,685.14453125,61.76911163330078,1737.0947265625,41.40320372581482,4288,2848
103,685.14453125,685.140625,42.777374267578125,1259.1357421875,40.11337852478027,4272,2848
104,685.140625,675.8359375,55.42577362060547,119.4990234375,13.35568904876709,2048,1536
105,675.8359375,670.48828125,46.53953552246094,274.6943359375,13.323880434036255,2048,1365
106,670.48828125,670.484375,42.45665740966797,1106.349609375,19.49701714515686,2160,2700
107,670.484375,687.33984375,57.175716400146484,810.810546875,29.71242666244507,3465,3008
108,687.33984375,687.3359375,55.483070373535156,1090.8212890625,29.396461725234985,4032,2272
109,687.3359375,687.3359375,74.26934051513672,598.8369140625,24.38183331489563,2742,1828
110,687.3359375,685.2421875,57.35335159301758,483.3779296875,15.582998514175415,1584,2376
111,685.2421875,677.109375,63.17302703857422,177.619140625,13.998497724533081,2106,1534
112,677.109375,685.34765625,54.27482604980469,199.8310546875,28.381938934326172,3888,2592
113,685.34765625,685.34375,61.58406066894531,730.4306640625,36.27110195159912,2832,4240
114,685.34375,685.33984375,53.496726989746094,3167.4306640625,60.0941264629364,3278,4917
115,685.33984375,685.359375,54.26738739013672,220.33984375,26.290945291519165,2896,1944
116,685.359375,685.36328125,56.86283874511719,303.1806640625,18.468185424804688,2592,1728
117,685.36328125,627.83203125,63.72306823730469,392.90625,16.072508335113525,2500,1667
118,627.83203125,685.3671875,41.1357307434082,1035.7265625,31.879751205444336,3888,2592
119,685.3671875,685.36328125,50.543312072753906,514.1103515625,31.960132122039795,2177,3264
120,685.36328125,627.83984375,63.349578857421875,138.2099609375,10.683496236801147,1500,1000
121,627.83984375,685.38671875,63.9145622253418,961.6044921875,29.06072998046875,3888,2592
122,685.38671875,701.5859375,48.68011474609375,293.2802734375,13.922849416732788,1891,1280
123,628.09375,651.8984375,60.85868835449219,452.7958984375,21.073919773101807,2448,2448
124,651.8984375,663.8515625,36.39585494995117,720.7158203125,40.18286633491516,4752,3168
125,663.8515625,628.08203125,57.79899215698242,285.92578125,15.797890901565552,2500,1667
126,628.08203125,628.078125,58.6448974609375,427.9462890625,14.252093315124512,2000,1334
127,628.078125,653.0078125,57.40659713745117,253.67578125,35.81393480300903,4855,1803
128,653.0078125,658.95703125,52.08927536010742,609.15234375,24.62669801712036,3264,2391
129,658.95703125,628.09375,71.51188659667969,186.0419921875,10.744874477386475,1536,1024
130,628.09375,628.08984375,53.04779052734375,77.4443359375,10.142390012741089,1280,960
131,628.08984375,676.09375,50.07106399536133,183.0390625,14.014265537261963,2048,1536
132,676.09375,676.1015625,60.48110580444336,726.625,21.12918210029602,2000,3011
133,676.1015625,676.1015625,62.91618347167969,1848.6240234375,42.68969416618347,4692,3128
134,676.1015625,685.13671875,65.71661376953125,288.5595703125,39.8614706993103,2758,3622
135,685.13671875,685.1328125,60.00386047363281,205.3681640625,24.58109951019287,3840,2160
136,685.1328125,685.12890625,63.010108947753906,104.83984375,11.599642276763916,1728,1080
137,685.12890625,628.08984375,52.349365234375,180.69140625,10.522287845611572,1500,1000
138,628.08984375,673.83984375,56.233612060546875,2258.609375,60.736384868621826,4912,3264
139,673.83984375,628.08984375,69.55196380615234,466.6923828125,16.900421380996704,2464,1632
140,628.08984375,656.0078125,62.41661834716797,1640.05078125,22.886062622070312,3276,2143
141,656.0078125,656.00390625,72.60346984863281,314.673828125,20.794950485229492,2160,3200
142,656.00390625,661.42578125,72.7133560180664,428.1611328125,36.634448289871216,4320,3240
143,661.42578125,663.984375,55.624916076660156,1087.3388671875,54.81955337524414,4763,3155
144,663.984375,663.98046875,43.46033477783203,716.2763671875,37.78956747055054,4288,2848
145,663.98046875,663.9765625,69.3975601196289,1103.548828125,23.844639539718628,2121,2828
146,663.9765625,663.98046875,63.10902786254883,234.3154296875,41.163400650024414,4698,3166
147,663.98046875,663.984375,58.97785186767578,600.8564453125,23.864216089248657,3456,2304
148,663.984375,663.98046875,37.270240783691406,416.0234375,23.714483737945557,3264,2176
149,663.98046875,663.9765625,65.3652572631836,498.4970703125,35.71706199645996,3670,2462
150,663.9765625,664.00390625,55.99264907836914,592.412109375,50.72375726699829,4438,2954
151,664.00390625,664.0,56.25438690185547,1477.1181640625,21.85471773147583,3200,2133
152,664.0,663.99609375,61.33845520019531,268.2294921875,23.948436975479126,3456,2304
153,663.99609375,663.9921875,56.1197509765625,946.064453125,33.34717679023743,4032,3024
154,663.9921875,663.98828125,56.095462799072266,4038.2177734375,61.94506525993347,3307,4960
155,663.98828125,663.984375,51.9127082824707,581.8212890625,17.273120403289795,2800,1508
156,663.984375,670.75,69.12181854248047,211.7626953125,13.13306736946106,2048,1365
157,670.75,674.01953125,55.8141975402832,2260.08984375,45.61822557449341,4928,3264
158,674.01953125,674.02734375,55.82687759399414,443.7412109375,22.244028568267822,2515,1830
159,674.02734375,675.6484375,40.609710693359375,1923.216796875,65.08136701583862,4434,3729
160,675.6484375,675.64453125,55.08368682861328,481.3466796875,23.32876706123352,3500,2095
161,675.64453125,628.12109375,60.00126266479492,202.294921875,13.867919683456421,2048,1275
162,628.12109375,682.1171875,52.460838317871094,130.919921875,14.999592065811157,2304,1536
163,682.1171875,628.11328125,53.39834213256836,524.52734375,16.40113139152527,2500,1667
164,628.11328125,653.23046875,55.91590881347656,768.72265625,51.83562731742859,4442,2961
165,653.23046875,653.2265625,58.924617767333984,2182.6220703125,80.12187242507935,3985,4982
166,653.2265625,653.22265625,63.08516311645508,1505.6259765625,44.91756772994995,4143,2767
167,653.22265625,653.21875,50.404273986816406,2210.6953125,66.75128483772278,4463,4463
168,653.21875,653.24609375,72.6416244506836,392.419921875,26.872188568115234,2896,1944
169,653.24609375,628.12109375,50.29566955566406,70.927734375,10.202875852584839,1280,805
170,628.12109375,659.69921875,64.55199432373047,344.0625,25.244364976882935,3264,2448
171,659.69921875,659.6953125,34.9398307800293,383.6025390625,21.530983686447144,3000,1987
172,659.6953125,689.36328125,37.6094970703125,769.203125,36.40560841560364,4272,2511
173,689.36328125,628.10546875,73.92282104492188,220.0009765625,13.43087387084961,2000,1333
174,628.10546875,651.21875,57.96382522583008,458.607421875,39.81301665306091,4272,2848
175,651.21875,651.2265625,55.15485763549805,496.568359375,35.45772099494934,4592,2576
176,651.2265625,683.20703125,53.49464797973633,418.109375,32.400404930114746,3796,2541
177,683.20703125,683.203125,69.27779388427734,405.53125,23.22604465484619,3264,2176
178,683.203125,683.19921875,61.17296600341797,241.787109375,24.863338232040405,3264,2448
179,683.19921875,683.1953125,54.5228157043457,711.7314453125,58.957066774368286,4912,3264
180,683.1953125,628.125,62.37027359008789,53.3359375,10.649697542190552,1280,853
181,628.125,659.328125,56.095462799072266,4038.2177734375,61.96908974647522,3307,4960
182,659.328125,684.5546875,76.35704040527344,245.3505859375,13.491263628005981,1572,1179
183,684.5546875,684.55078125,59.41284942626953,652.9609375,27.159123182296753,2896,1936
184,684.55078125,684.546875,68.11952209472656,300.203125,17.39889907836914,2592,1728
185,684.546875,684.56640625,52.99604797363281,448.0439453125,24.96957802772522,3264,2448
186,684.56640625,684.5703125,56.09813690185547,1466.1748046875,27.451706171035767,2448,3264
187,684.5703125,684.56640625,28.64433479309082,2001.66015625,43.304441690444946,4928,3264
188,684.56640625,684.5703125,56.73472595214844,711.0595703125,26.932913541793823,3011,2000
189,684.5703125,633.015625,60.674835205078125,268.384765625,11.25002908706665,1600,1066
190,633.015625,652.80078125,50.071449279785156,719.7509765625,33.71814560890198,3753,2309
191,652.80078125,663.89453125,43.71342468261719,288.7080078125,39.01616334915161,4752,3168
192,663.89453125,663.890625,57.98976135253906,1269.607421875,21.979080200195312,3200,2133
193,663.890625,628.12109375,46.58867263793945,68.9853515625,10.535407066345215,1280,1280
194,628.12109375,680.41015625,56.73395919799805,979.3251953125,28.235288381576538,4032,2272
195,680.41015625,680.41796875,47.14583969116211,683.021484375,40.584006786346436,4272,2848
196,680.41796875,680.41796875,42.510009765625,627.9658203125,29.398753881454468,3504,2336
197,680.41796875,633.00390625,69.77890014648438,136.3505859375,11.18947172164917,1600,1067
198,633.00390625,661.75,42.17593765258789,310.2724609375,37.30119228363037,4608,3072
199,661.75,661.75390625,59.522071838378906,593.6708984375,32.207382678985596,4200,2800
