,memory_1,memory_2,predict,size,duration,width,height
26,675.359375,790.30859375,57.35335159301758,483.3779296875,15.462071895599365,1584,2376
27,790.30859375,790.37109375,53.074886322021484,1005.6943359375,121.91838479042053,3823,2538
28,790.37109375,790.48828125,52.492061614990234,2161.470703125,150.98955702781677,4608,3072
29,790.48828125,790.5234375,53.24740219116211,1419.8193359375,29.921456575393677,4608,3072
30,790.5234375,790.4140625,58.84859848022461,287.267578125,31.23785090446472,3872,2592
31,790.4140625,790.41796875,25.69025421142578,161.8212890625,11.196104764938354,3454,2288
32,790.41796875,790.50390625,55.814186096191406,2260.08984375,14.37809419631958,4928,3264
33,790.50390625,790.453125,53.9735107421875,1704.986328125,89.4456479549408,5000,3334
34,790.453125,790.55078125,63.127708435058594,385.4296875,112.30298662185669,5000,3333
35,790.55078125,790.5859375,58.44118881225586,813.3984375,9.702243328094482,5000,3324
36,790.5859375,790.6171875,58.768585205078125,665.447265625,43.769859075546265,4080,2720
37,790.6171875,790.62109375,63.91455841064453,961.6044921875,225.12874960899353,3888,2592
38,790.62109375,790.62109375,56.318450927734375,952.47265625,41.56387758255005,4912,2760
39,790.62109375,790.77734375,57.22481155395508,110.462890625,7.152926445007324,1500,1500
40,790.77734375,790.5625,43.3924446105957,1426.5244140625,16.806036710739136,5000,3337
41,790.5625,790.625,53.65944290161133,360.7080078125,14.397255897521973,2592,1936
42,790.625,790.87890625,56.862850189208984,303.1806640625,88.86493921279907,2592,1728
43,790.87890625,791.00390625,65.26880645751953,90.8525390625,33.70438838005066,1280,720
44,791.00390625,792.53125,52.996055603027344,448.0439453125,29.124274969100952,3264,2448
45,792.53125,792.50390625,65.48067474365234,447.4736328125,35.02740454673767,1999,2998
46,792.50390625,792.6875,71.71476745605469,722.87890625,17.38552451133728,3648,2432
47,792.6875,792.5625,61.755226135253906,1113.85546875,15.022878408432007,5000,3334
48,792.5625,792.8125,45.083412170410156,526.9150390625,58.16900038719177,4912,3264
49,792.8125,792.8203125,68.05691528320312,679.11328125,43.81422758102417,2880,1800
50,792.8203125,793.03125,28.644332885742188,2001.66015625,20.157554626464844,4928,3264
51,793.03125,793.21875,53.999820709228516,724.201171875,27.40137505531311,4912,3264
52,793.21875,793.21875,56.74390411376953,33.26171875,23.18580675125122,1000,563
53,793.21875,793.33203125,59.92875671386719,890.2138671875,10.068615198135376,3264,2168
54,793.33203125,793.3046875,55.234344482421875,110.595703125,16.01461887359619,2048,1536
55,793.3046875,793.28125,54.95762634277344,733.556640625,71.23434662818909,3264,2448
56,793.28125,793.17578125,50.797386169433594,1133.1396484375,39.651023626327515,4272,2848
57,793.17578125,793.125,51.03044509887695,1989.4296875,97.4396858215332,5000,3333
58,793.125,793.33984375,54.98527908325195,1416.2373046875,20.63211750984192,3831,2554
59,793.33984375,793.390625,65.61286926269531,190.5615234375,9.660297155380249,2133,1200
60,793.390625,793.72265625,30.563308715820312,449.880859375,20.467522144317627,4884,3256
61,793.72265625,793.59765625,48.28325653076172,1154.8193359375,13.519773960113525,5000,3333
62,793.59765625,793.53125,72.6416244506836,392.419921875,51.1745228767395,2896,1944
63,793.53125,793.58984375,60.26829528808594,408.615234375,9.24652886390686,2500,1667
64,793.58984375,793.54296875,58.92594909667969,360.8515625,13.356600046157837,2500,1662
65,793.54296875,793.68359375,55.992645263671875,592.412109375,34.61556029319763,4438,2954
66,793.68359375,793.64453125,57.798988342285156,285.92578125,11.65882134437561,2500,1667
67,793.64453125,793.62109375,45.487579345703125,263.232421875,9.443570613861084,3264,2448
68,793.62109375,793.6015625,51.6978645324707,146.3056640625,9.319689989089966,2880,1920
69,793.6015625,857.11328125,53.08484649658203,388.271484375,23.378514051437378,2500,1667
70,857.11328125,857.296875,50.5433235168457,514.1103515625,27.648727893829346,2177,3264
71,857.296875,857.52734375,78.70294189453125,571.5048828125,21.136593341827393,3008,2008
72,857.52734375,857.53125,66.73465728759766,38.8251953125,11.279145240783691,1920,1280
73,857.53125,857.47265625,62.22086715698242,592.181640625,11.09245252609253,3264,2448
74,857.47265625,857.46875,65.17204284667969,365.4130859375,13.043606996536255,2500,1662
75,857.46875,857.40625,51.59284973144531,898.6240234375,31.749857187271118,4134,2738
76,857.40625,857.39453125,56.79670715332031,228.74609375,10.400561094284058,1920,1280
77,857.39453125,857.234375,57.72674560546875,837.185546875,32.62431192398071,5000,3333
78,857.234375,857.23828125,46.53953552246094,274.6943359375,8.811407089233398,2048,1365
79,857.23828125,857.27734375,42.175926208496094,310.2724609375,12.14306354522705,4608,3072
80,857.27734375,857.5625,57.584930419921875,307.5078125,7.892367839813232,2100,1500
81,857.5625,857.72265625,64.3481674194336,536.724609375,17.257728099822998,3264,1836
82,857.72265625,857.859375,48.68011474609375,293.2802734375,7.667609691619873,1891,1280
83,857.859375,857.41015625,52.19828796386719,1042.427734375,20.079902410507202,5000,3333
84,857.41015625,857.51171875,59.71986770629883,312.6396484375,27.859394311904907,3264,2448
85,857.51171875,857.54296875,59.976470947265625,212.87890625,23.042513847351074,2000,1333
86,857.54296875,857.41015625,44.65967559814453,1574.0966796875,43.22196388244629,5000,3338
87,857.41015625,857.44140625,43.46033477783203,716.2763671875,10.262821674346924,4288,2848
88,857.44140625,857.43359375,56.326416015625,116.76953125,10.826815366744995,3456,2304
89,857.43359375,857.46484375,42.01579666137695,698.3564453125,14.781034469604492,2560,1440
90,857.46484375,857.4765625,59.149330139160156,678.9111328125,125.29958319664001,3264,2176
91,857.4765625,857.4765625,48.80801773071289,39.2373046875,3.741398334503174,1024,768
92,857.4765625,857.6015625,55.42298126220703,78.546875,14.911948442459106,768,1024
93,857.6015625,857.52734375,47.145843505859375,683.021484375,12.678398847579956,4272,2848
94,857.52734375,857.51953125,74.87408447265625,297.3193359375,12.755292177200317,2592,1728
95,857.51953125,857.56640625,37.609493255615234,769.203125,39.798150062561035,4272,2511
96,857.56640625,857.49609375,70.72501373291016,76.4658203125,7.737975597381592,1500,979
97,857.49609375,857.62890625,68.1195297241211,300.203125,53.23988175392151,2592,1728
98,857.62890625,857.57421875,65.9039077758789,192.8984375,9.400920152664185,1440,879
99,857.57421875,857.66015625,62.838863372802734,271.7783203125,26.16273021697998,2560,1920
100,857.66015625,857.66015625,57.96382522583008,458.607421875,13.480181694030762,4272,2848
101,857.66015625,857.78515625,50.655391693115234,1201.0087890625,11.866568088531494,4000,2667
102,857.78515625,857.82421875,42.207794189453125,2076.5732421875,18.582040548324585,4000,2670
103,857.82421875,857.88671875,39.65760040283203,871.2265625,29.2230441570282,2304,1536
104,857.88671875,857.83203125,58.8823356628418,158.8837890625,7.958757400512695,1280,960
105,857.83203125,857.77734375,46.27604675292969,188.3125,11.12189769744873,3264,2176
106,857.77734375,857.72265625,39.0091552734375,333.0185546875,26.221517324447632,2980,2151
107,857.72265625,857.57421875,59.54133605957031,1262.9384765625,16.632218599319458,5000,3360
108,857.57421875,857.7421875,53.398345947265625,524.52734375,49.81709814071655,2500,1667
109,857.7421875,857.8125,59.22685623168945,917.0634765625,13.932850122451782,5000,2358
110,857.8125,857.7265625,57.175716400146484,810.810546875,8.623904466629028,3465,3008
111,857.7265625,857.7109375,63.738685607910156,801.490234375,62.493879556655884,4896,3264
112,857.7109375,857.71484375,50.07106399536133,183.0390625,85.23346590995789,2048,1536
113,857.71484375,857.6640625,60.225799560546875,452.13671875,51.0742392539978,4272,2848
114,857.6640625,857.859375,68.70547485351562,224.837890625,56.73320388793945,2000,1333
115,857.859375,857.9140625,53.600921630859375,397.697265625,9.004085063934326,3072,2048
116,857.9140625,857.8671875,59.49591827392578,71.2490234375,11.832921743392944,1800,977
117,857.8671875,857.86328125,58.63835525512695,782.615234375,21.344428777694702,4752,3168
118,857.86328125,857.93359375,48.2320442199707,230.6533203125,11.381316661834717,3888,2592
119,857.93359375,857.92578125,53.303470611572266,829.24609375,61.09886050224304,5000,2460
120,857.92578125,857.91796875,57.17314147949219,269.1865234375,8.690877914428711,3568,2368
121,857.91796875,857.91796875,51.72489547729492,126.953125,11.125100135803223,1280,853
122,857.91796875,857.96484375,61.58976745605469,400.6484375,10.177900075912476,2500,1667
123,857.96484375,858.03125,57.05647277832031,468.638671875,23.548758029937744,4728,3168
124,858.03125,858.03515625,44.026123046875,230.3818359375,11.43346619606018,3888,2592
125,858.03515625,858.0390625,29.9796199798584,1032.962890625,22.717809915542603,4209,2769
126,858.0390625,857.98046875,49.329444885253906,756.23828125,20.171889781951904,4825,3217
127,857.98046875,857.96875,48.117431640625,469.98046875,57.52011251449585,3504,2336
128,857.96875,857.96484375,77.57760620117188,105.6630859375,10.009178876876831,1925,1280
129,857.96484375,857.96484375,57.406593322753906,253.67578125,13.3361074924469,4855,1803
130,857.96484375,858.046875,37.27024841308594,416.0234375,16.20378088951111,3264,2176
131,858.046875,858.03515625,65.3652572631836,498.4970703125,82.15627574920654,3670,2462
132,858.03515625,858.03125,74.61602020263672,254.21484375,4.7357940673828125,2896,1944
133,858.03125,858.0859375,60.001258850097656,202.294921875,11.813443183898926,2048,1275
134,858.0859375,858.08984375,50.95585632324219,743.5810546875,24.488215923309326,3888,2592
135,858.08984375,858.01171875,56.57355499267578,455.5,16.005690813064575,2500,1667
136,858.01171875,858.078125,46.14567565917969,1227.525390625,75.04560661315918,3872,2416
137,858.078125,858.1328125,65.71661376953125,288.5595703125,184.02705669403076,2758,3622
138,858.1328125,858.06640625,60.67374801635742,621.4150390625,103.1927421092987,5000,3333
139,858.06640625,858.18359375,46.588680267333984,68.9853515625,12.791554927825928,1280,1280
140,858.18359375,858.22265625,55.77903366088867,351.71875,13.730977296829224,3843,2591
141,858.22265625,858.1015625,45.47797393798828,1618.2529296875,18.48041033744812,5000,3333
142,858.1015625,858.1484375,58.63036346435547,1381.8486328125,21.82850217819214,4000,2590
143,858.1484375,858.125,61.86540985107422,694.318359375,180.10304975509644,2500,1667
144,858.125,858.125,69.57976531982422,72.408203125,14.66007947921753,1280,901
145,858.125,858.203125,55.483070373535156,1090.8212890625,18.63998007774353,4032,2272
146,858.203125,858.33203125,65.14420318603516,298.86328125,69.93103837966919,3264,2448
147,858.33203125,858.171875,52.08927536010742,609.15234375,28.73576331138611,3264,2391
148,858.171875,858.234375,69.55197143554688,466.6923828125,57.92621612548828,2464,1632
149,858.234375,858.36328125,56.73395919799805,979.3251953125,232.21917724609375,4032,2272
150,858.36328125,858.30859375,46.93220138549805,1511.0830078125,58.24028778076172,4250,2801
151,858.30859375,858.25,40.609710693359375,1923.216796875,15.129372358322144,4434,3729
152,858.25,858.32421875,28.818498611450195,442.85546875,102.07146120071411,4147,2756
153,858.32421875,858.2890625,71.89817810058594,455.7919921875,36.98132109642029,3264,4912
154,858.2890625,858.28515625,56.092674255371094,302.927734375,8.36843752861023,3456,2304
155,858.28515625,858.08984375,59.268089294433594,1374.1044921875,74.24026393890381,5000,3333
156,858.08984375,858.12890625,66.638427734375,479.3193359375,10.797931671142578,5000,3333
157,858.12890625,858.1875,50.176414489746094,1306.8525390625,13.31990909576416,5000,3333
158,858.1875,858.20703125,54.52281188964844,711.7314453125,27.562764644622803,4912,3264
159,858.20703125,858.234375,76.35704040527344,245.3505859375,15.503568887710571,1572,1179
160,858.234375,858.26953125,61.99140548706055,639.22265625,16.742138385772705,2592,1936
161,858.26953125,858.23046875,61.769107818603516,1737.0947265625,16.624458074569702,4288,2848
162,858.23046875,858.29296875,40.498382568359375,407.5966796875,15.02696442604065,4288,2848
163,858.29296875,858.45703125,62.470298767089844,435.521484375,12.568344593048096,4000,3000
164,858.45703125,858.23828125,58.25492858886719,1324.390625,23.682400465011597,5000,3333
165,858.23828125,858.24609375,43.534637451171875,1034.568359375,12.302452325820923,5000,3333
166,858.24609375,858.23046875,48.70529556274414,854.0478515625,10.394825458526611,2448,2448
167,858.23046875,858.1796875,49.79204559326172,1963.1962890625,5.71744441986084,5000,3333
168,858.1796875,858.14453125,58.24369430541992,143.802734375,30.807191848754883,2000,1333
169,858.14453125,858.15625,67.99928283691406,1520.5576171875,17.658890962600708,4272,2848
170,858.15625,858.10546875,45.721187591552734,98.640625,14.824097156524658,2048,1365
171,858.10546875,858.13671875,69.27778625488281,405.53125,21.636264085769653,3264,2176
172,858.13671875,858.2265625,56.739139556884766,354.5732421875,25.33724617958069,3000,2000
173,858.2265625,858.23828125,49.7855110168457,1511.7783203125,26.03420066833496,5000,3333
174,858.23828125,858.2734375,57.60022735595703,1059.5244140625,12.657450675964355,4910,3252
175,858.2734375,858.20703125,60.43840789794922,412.8359375,8.386901140213013,2500,1667
176,858.20703125,858.39453125,50.071449279785156,719.7509765625,16.607386350631714,3753,2309
177,858.39453125,858.26953125,52.595394134521484,522.5478515625,11.703162908554077,2048,2048
178,858.26953125,858.2890625,54.367408752441406,919.8212890625,14.944679021835327,3264,2448
179,858.2890625,858.2890625,64.63200378417969,124.576171875,7.3888397216796875,1024,683
180,858.2890625,858.5390625,55.430416107177734,598.0166015625,19.739832639694214,5000,3281
181,858.5390625,858.5,36.39585494995117,720.7158203125,8.500750303268433,4752,3168
182,858.5,858.203125,52.90822982788086,1445.7236328125,69.99062657356262,5000,3333
183,858.203125,858.23046875,58.802330017089844,830.419921875,8.829596519470215,5000,3333
184,858.23046875,858.26953125,57.693206787109375,628.0849609375,13.482057332992554,4912,3264
185,858.26953125,858.375,58.97784423828125,600.8564453125,16.383732795715332,3456,2304
186,858.375,858.3515625,74.26934051513672,598.8369140625,17.022422075271606,2742,1828
187,858.3515625,858.2109375,51.84577941894531,1057.4404296875,25.402462244033813,5000,3333
188,858.2109375,858.26953125,73.06614685058594,248.7001953125,8.232789754867554,2002,1280
189,858.26953125,858.26953125,60.11932373046875,256.8779296875,5.187426328659058,1280,857
190,858.26953125,858.39453125,56.73472595214844,711.0595703125,8.751233339309692,3011,2000
191,858.39453125,858.43359375,55.91330337524414,643.3984375,20.618186235427856,4168,2464
192,858.43359375,858.5078125,60.67483901977539,268.384765625,8.239138126373291,1600,1066
193,858.5078125,858.5390625,55.84865188598633,567.494140625,11.170616626739502,4928,3264
194,858.5390625,858.5390625,65.8056640625,77.8974609375,7.046180963516235,1280,774
195,858.5390625,858.54296875,53.49464416503906,418.109375,15.807244777679443,3796,2541
196,858.54296875,858.53515625,56.702476501464844,529.001953125,12.096186876296997,2048,2048
197,858.53515625,858.39453125,55.49679183959961,1226.4580078125,13.8261137008667,4802,3202
198,858.39453125,858.33984375,53.04779052734375,77.4443359375,12.333385944366455,1280,960
199,858.33984375,858.33984375,63.349578857421875,138.2099609375,7.053818941116333,1500,1000
