id,imageUrl,title,size,alto,ancho,clarity,N1,N4,N8,Nsize,Ndimensions
6410,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_16210001032024_162058computadorrecordatoriodepago2024.png,computadorrecordatoriodepago2024,381525,1954,682,48.55,69.21979522705078,64.83753204345703,65.26668548583984,65.99186706542969,64.70279693603516
6413,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_17014601032024_170145whatsappimage20240301at105659am2.jpeg,whatsappimage20240301at105659am2,255749,1600,1600,46.89,69.15505981445312,56.9169921875,54.96366882324219,60.62742614746094,42.456024169921875
6412,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_17014401032024_170143whatsappimage20240301at105659am1.jpeg,whatsappimage20240301at105659am1,144303,1600,1600,70.28,62.797325134277344,57.710601806640625,45.707763671875,62.797325134277344,43.784183502197266
6414,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_17014801032024_170147whatsappimage20240301at105659am.jpeg,whatsappimage20240301at105659am,190623,1600,1600,65.19,62.46452331542969,54.46589660644531,48.87845993041992,62.46452331542969,39.0496940612793
6415,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_17365101032024_173650whatsappimage20240301at110639am.jpeg,whatsappimage20240301at110639am,535789,1600,1600,33.63,56.29119873046875,50.169212341308594,52.46040725708008,41.97937774658203,34.643768310546875
6416,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_19115401032024_191150capturadepantalla20240229alas153155.png,capturadepantalla20240229alas153155,1089306,541,1185,24.96,64.58299255371094,63.64851379394531,36.58428192138672,32.360008239746094,28.90089225769043
6417,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_19123201032024_191230capturadepantalla20240229alas152531.png,capturadepantalla20240229alas152531,708677,455,1087,51.08,72.18994903564453,58.43527603149414,39.775543212890625,46.979610443115234,38.29587936401367
6418,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_19124601032024_191243capturadepantalla20240229alas152512.png,capturadepantalla20240229alas152512,883381,454,1084,29.2,58.78387451171875,45.5774040222168,33.135894775390625,33.135894775390625,30.9915714263916
6419,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_19130901032024_191307capturadepantalla20240229alas152450.png,capturadepantalla20240229alas152450,609962,461,1089,36.8,74.2060775756836,70.7040786743164,53.22157669067383,64.83397674560547,53.00058364868164
6428,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21094801032024_210947lifemilesdoblemillaskvfinal.jpg,lifemilesdoblemillaskvfinal,64709,792,612,53.0,72.7960205078125,64.12397766113281,57.393211364746094,72.7960205078125,45.50516891479492
6429,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21115801032024_211157kvpsmtreciclajefinal.jpg,kvpsmtreciclajefinal,82494,792,612,38.77,65.96687316894531,61.987281799316406,65.14506530761719,65.96687316894531,47.06069564819336
6430,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21134801032024_211342rapibactvv3.png,rapibactvv3,1202298,1569,1280,48.05,77.05968475341797,72.5833969116211,71.31776428222656,61.354000091552734,47.70244598388672
6431,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21171901032024_211712capturadepantalla20240301alas122052.png,capturadepantalla20240301alas122052,2047141,814,1906,49.12,77.68390655517578,73.35807037353516,51.00760269165039,37.078147888183594,37.76374435424805
6432,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21191001032024_211907capturadepantalla20240301alas151851.png,capturadepantalla20240301alas151851,931358,734,2186,55.93,77.6668472290039,68.03600311279297,60.890159606933594,56.90683364868164,53.58583068847656
6434,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21290901032024_212908prop0201.jpg,prop0201,133739,1584,1224,61.3,75.35283660888672,77.43511199951172,74.14356231689453,75.35283660888672,45.578765869140625
6433,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21290701032024_212906prop0101.jpg,prop0101,185065,1584,1224,53.38,73.19217681884766,72.42282104492188,73.59620666503906,73.19217681884766,48.680912017822266
6435,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-01_21291201032024_212911prop0301.jpg,prop0301,180043,1584,1224,50.18,75.7010269165039,73.77986907958984,77.63485717773438,75.7010269165039,54.34144592285156
6439,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-02_00590402032024_005858capturadepantalla20240301alas185503.png,capturadepantalla20240301alas185503,2092263,788,1884,39.48,67.60872650146484,65.62859344482422,47.89262390136719,38.76229476928711,37.442684173583984
6438,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-02_00585602032024_005849capturadepantalla20240301alas185449.png,capturadepantalla20240301alas185449,2146318,788,1888,48.34,66.92960357666016,62.883216857910156,49.2232780456543,40.696754455566406,39.34449005126953
6441,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14083503032024_140828capturadepantalla20240226alas200203.png,capturadepantalla20240226alas200203,2212509,1228,1228,51.73,77.34959411621094,77.69925689697266,64.8774642944336,40.1634407043457,39.774391174316406
6442,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14084503032024_140838capturadepantalla20240226alas200212.png,capturadepantalla20240226alas200212,2385839,1234,1232,44.58,81.84244537353516,62.989295959472656,62.18108367919922,40.877197265625,40.04658126831055
6444,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14090503032024_140858capturadepantalla20240226alas200229.png,capturadepantalla20240226alas200229,2071836,1226,1228,53.22,76.412841796875,69.15097045898438,61.78342819213867,38.58998489379883,38.04083251953125
6443,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14085603032024_140847capturadepantalla20240226alas200220.png,capturadepantalla20240226alas200220,2360580,1232,1232,46.52,74.06343841552734,77.4557876586914,67.20562744140625,42.85665512084961,43.59652328491211
6440,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14082603032024_140819capturadepantalla20240226alas200153.png,capturadepantalla20240226alas200153,2342604,1232,1232,46.89,76.35923767089844,77.23255920410156,68.1496810913086,39.945587158203125,41.32512283325195
6447,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14291803032024_142910capturadepantalla20240226alas200253.png,capturadepantalla20240226alas200253,2175309,1226,1226,56.59,77.17950439453125,72.2219009399414,66.6876449584961,44.18152618408203,44.04864501953125
6445,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14285803032024_142850capturadepantalla20240226alas200238.png,capturadepantalla20240226alas200238,1980426,1230,1234,66.38,74.37164306640625,73.02013397216797,49.951812744140625,42.49645233154297,42.35335922241211
6449,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14293703032024_142929capturadepantalla20240226alas200309.png,capturadepantalla20240226alas200309,2071566,1230,1230,62.0,77.51986694335938,76.17801666259766,56.220951080322266,42.64073944091797,42.6861457824707
6446,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14290803032024_142901capturadepantalla20240226alas200246.png,capturadepantalla20240226alas200246,2108677,1226,1232,52.76,73.80725860595703,78.80352020263672,52.77149200439453,41.75471496582031,41.57634353637695
6448,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14292703032024_142919capturadepantalla20240226alas200302.png,capturadepantalla20240226alas200302,2145795,1230,1230,56.2,74.96952056884766,77.34773254394531,57.238792419433594,43.64847946166992,43.212711334228516
6451,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14411103032024_144103capturadepantalla20240226alas200323.png,capturadepantalla20240226alas200323,2219952,1234,1230,52.23,75.728515625,77.04203796386719,65.30994415283203,40.37039566040039,40.29542541503906
6450,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14410103032024_144053capturadepantalla20240226alas200317.png,capturadepantalla20240226alas200317,2385076,1226,1226,47.41,76.99420166015625,77.7057876586914,68.28731536865234,40.500797271728516,40.39956283569336
6452,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-03_14412103032024_144113capturadepantalla20240226alas200330.png,capturadepantalla20240226alas200330,2381409,1228,1232,44.4,81.87435913085938,62.279212951660156,63.0388069152832,41.167152404785156,39.76708221435547
6466,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_17223705032024_172236modeloazuldorado.jpg,modeloazuldorado,163847,821,755,11.95,56.75312423706055,47.28205871582031,30.64710235595703,56.75312423706055,30.584365844726562
6467,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_17262205032024_172621modelobarbieedit.jpg,modelobarbieedit,80894,842,842,62.43,78.33942413330078,70.47359466552734,47.55910873413086,78.33942413330078,41.2912483215332
6468,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18115005032024_181149modeloblanco.jpg,modeloblanco,103559,835,837,62.26,65.97605895996094,59.02743911743164,52.11778259277344,65.97605895996094,45.69401168823242
6470,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18122205032024_181221modelorosaydorado.jpg,modelorosaydorado,143740,830,836,36.01,54.19347381591797,50.73422622680664,31.04265785217285,54.19347381591797,30.184734344482422
6469,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18121205032024_181210modelorosacorset.jpg,modelorosacorset,106911,838,842,53.16,57.954498291015625,48.06193923950195,23.596181869506836,57.954498291015625,28.02555274963379
6471,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18140405032024_181403modelotornasoledit.jpg,modelotornasoledit,128027,820,741,46.64,68.33525085449219,59.45143127441406,43.04995346069336,68.33525085449219,37.829647064208984
6472,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18142105032024_181421modelovestidodorado.jpg,modelovestidodorado,69857,803,750,57.15,57.23024368286133,56.15409469604492,43.43941116333008,57.23024368286133,40.68474197387695
6473,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18180805032024_181807niablanco.jpg,niablanco,67068,817,847,65.65,68.32121276855469,56.435646057128906,43.61893081665039,68.32121276855469,39.24160385131836
6474,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18181905032024_181817niadorada2.jpg,niadorada2,135769,821,833,34.25,61.82246398925781,57.11196517944336,42.06627655029297,61.82246398925781,38.99113845825195
6475,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18184405032024_181833niarosacorset.png,niarosacorset,1274942,817,805,40.3,66.62454223632812,62.02462387084961,54.35736083984375,43.61782455444336,41.6790885925293
6476,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18204805032024_182048niavestidoazuldorado1.jpg,niavestidoazuldorado1,130866,1080,1080,47.51,32.77937698364258,30.836389541625977,24.11634635925293,32.77937698364258,21.98917579650879
6477,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_18213105032024_182130niavestidorosamexicano2.jpg,niavestidorosamexicano2,151820,1080,1080,48.32,72.53948211669922,69.2802505493164,55.225677490234375,72.53948211669922,40.3837776184082
6478,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_19101305032024_191012niatornasol2.jpg,niatornasol2,140869,802,802,25.31,57.421600341796875,54.83695983886719,31.88823699951172,57.421600341796875,33.122196197509766
6479,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-05_19101505032024_191014rosaydorado1.jpg,rosaydorado1,119122,813,847,37.8,66.0081787109375,64.52156829833984,60.89024353027344,66.0081787109375,43.2313117980957
6480,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_14423506032024_144232capturadepantalla20240306alas083754.png,capturadepantalla20240306alas083754,651262,2348,1080,39.23,73.03150177001953,68.22948455810547,66.10649108886719,65.94358825683594,49.38335037231445
6481,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_14424806032024_144238capturadepantalla20240306alas083924.png,capturadepantalla20240306alas083924,2376327,2566,1360,36.95,66.5615005493164,71.45622253417969,68.74576568603516,42.34892654418945,38.01557922363281
6485,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_15202106032024_152019logos125anos01horizontal.png,logos125anos01horizontal,49895,1080,1920,62.21,53.81511688232422,40.702537536621094,37.64310836791992,53.81511688232422,81.56555938720703
6484,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_15201806032024_152016logos125anos02horizontal.png,logos125anos02horizontal,42331,1080,1920,67.07,51.17209243774414,10.888325691223145,13.02141284942627,51.17209243774414,81.56555938720703
6487,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_17185206032024_171851s2.png,s2,36995,416,1002,71.93,69.04998779296875,50.58458709716797,44.47800064086914,69.04998779296875,44.99805450439453
6486,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_17185006032024_171849s1.png,s1,54819,538,1420,69.74,71.92427825927734,53.8902587890625,45.676780700683594,71.92427825927734,44.722557067871094
6488,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_19002506032024_190023s3.png,s3,41566,380,956,69.98,68.90827941894531,56.54879379272461,47.31731033325195,68.90827941894531,48.755027770996094
6491,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21125506032024_211254sanmiguelpost0103.jpg,sanmiguelpost0103,392109,2250,2250,59.62,64.26876068115234,56.05910110473633,53.323726654052734,59.93657302856445,37.65017318725586
6490,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21125206032024_211251sanmiguelpost0102.jpg,sanmiguelpost0102,385076,2250,2250,65.93,56.531341552734375,56.726226806640625,58.922393798828125,56.62712478637695,45.83638000488281
6489,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21124906032024_211248sanmiguelpost0101.jpg,sanmiguelpost0101,416280,2250,2250,65.81,65.34415435791016,63.94771957397461,57.952728271484375,63.94771957397461,39.243080139160156
6492,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21125806032024_211257sanmiguelpost0104.jpg,sanmiguelpost0104,262495,2250,2250,56.96,68.87362670898438,51.69662857055664,49.4899787902832,67.1356201171875,22.244335174560547
6496,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21160506032024_211603sanmiguelpost0204.jpg,sanmiguelpost0204,262512,2250,2250,56.96,68.87364196777344,51.6966552734375,49.490081787109375,67.13563537597656,22.244335174560547
6495,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21160206032024_211601sanmiguelpost0203.jpg,sanmiguelpost0203,662022,2250,2250,57.43,59.97699737548828,56.63529968261719,55.93866729736328,55.70956039428711,41.229732513427734
6493,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21155506032024_211554sanmiguelpost0201.jpg,sanmiguelpost0201,452762,2250,2250,62.69,64.56733703613281,63.760215759277344,58.11454772949219,63.760215759277344,38.981468200683594
6494,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_21155906032024_211557sanmiguelpost0202.jpg,sanmiguelpost0202,470437,2250,2250,66.58,58.25761413574219,59.61802673339844,41.98093032836914,59.61802673339844,41.155975341796875
6497,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_22171706032024_221710screenshot20240306at41506pm.png,screenshot20240306at41506pm,2343635,1936,794,26.53,61.7987174987793,58.03144073486328,55.85789489746094,31.516727447509766,32.95561981201172
6498,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-06_22184906032024_221844screenshot20240306at41702pm.png,screenshot20240306at41702pm,1771592,2020,1428,40.72,59.391456604003906,54.52961349487305,54.078556060791016,55.44342803955078,47.56095504760742
6499,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_14104307032024_141038mailing2.png,mailing2,1229559,1813,1300,41.74,58.81782913208008,54.09846115112305,56.143287658691406,58.06715393066406,40.516929626464844
6500,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_14105307032024_141047mailing3.png,mailing3,1881154,1939,800,30.77,63.03915786743164,64.10079193115234,60.93191909790039,41.14855194091797,36.9214973449707
6503,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16192807032024_1619251a95ea180c684cdeb70dd8681237674e.png,1a95ea180c684cdeb70dd8681237674e,1031049,1080,1080,76.41,76.5423812866211,76.8646469116211,69.19359588623047,53.199058532714844,44.70370864868164
6506,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16242807032024_162427ciel.jpg,ciel,58033,536,800,75.02,76.03398132324219,61.113609313964844,41.702781677246094,76.03398132324219,41.28630447387695
6507,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16242907032024_162429coca.jpg,coca,13427,171,295,65.18,66.62957763671875,49.51123809814453,45.86557388305664,66.62957763671875,44.48241424560547
6505,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16242607032024_162425chino.jpg,chino,34432,469,662,69.64,69.2726058959961,64.63359069824219,48.86101150512695,69.2726058959961,48.906856536865234
6509,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16350107032024_163500fondo.jpg,fondo,77408,565,980,46.91,47.49392318725586,30.612945556640625,25.858766555786133,47.49392318725586,26.987762451171875
6512,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_16454007032024_164539img9919.jpeg,img9919,444508,1365,2048,66.04,67.3469467163086,61.57775115966797,57.290645599365234,61.57775115966797,39.2590217590332
6515,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_17431607032024_174315mzhang23851.jpg,mzhang23851,2254504,3227,2336,48.58,50.06870651245117,50.16183090209961,51.464847564697266,52.18619918823242,35.04024124145508
6516,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_17471107032024_174709mzhang33780.jpg,mzhang33780,3801350,3343,4608,34.88,61.585296630859375,61.16228103637695,60.53104782104492,49.15428924560547,41.54658889770508
6517,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_18064807032024_180647contenidone1.jpg,contenidone1,214896,2245,1587,54.55,77.86548614501953,81.39379119873047,81.4389419555664,79.30795288085938,47.33540344238281
6518,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_18241407032024_182413contenidone11.jpg,contenidone11,215797,2245,1587,54.7,79.21575927734375,79.76782989501953,81.04207611083984,79.22435760498047,48.22407150268555
6519,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_18310707032024_183106contenidone12.jpg,contenidone12,208256,2245,1587,57.15,77.4857177734375,81.05317687988281,65.29710388183594,79.0889892578125,47.77777862548828
6520,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_18371407032024_183713contenidone13.jpg,contenidone13,203116,2245,1587,58.44,77.67122650146484,81.14450073242188,66.45478057861328,77.67122650146484,47.70869827270508
6521,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_19031007032024_190310photo20240307120355.jpg,photo20240307120355,149347,1080,1080,35.73,76.67131805419922,76.3223876953125,66.31997680664062,76.67131805419922,43.32676315307617
6522,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_19265807032024_192657blueandwhitemodernhackathonfacebookpost1.jpg,blueandwhitemodernhackathonfacebookpost1,131123,1080,1080,42.07,75.53105926513672,75.62026977539062,68.11140441894531,75.53105926513672,44.832027435302734
6523,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_19343607032024_193435blueandwhitemodernhackathonfacebookpost2.jpg,blueandwhitemodernhackathonfacebookpost2,113007,1080,1080,56.84,77.61322784423828,79.51453399658203,69.20669555664062,77.61322784423828,44.62356185913086
6526,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21454107032024_214540logo125anos07.jpg,logo125anos07,416169,2250,4000,74.84,62.094932556152344,50.47881317138672,44.50044250488281,50.47881317138672,27.8724422454834
6524,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21453207032024_214531logo125anos01.jpg,logo125anos01,393497,2250,4000,73.08,67.05377197265625,67.16588592529297,60.32911682128906,69.01194763183594,47.054718017578125
6525,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21453707032024_214536logo125anos05.jpg,logo125anos05,286865,2250,4000,73.84,68.29450225830078,63.27818298339844,55.97416687011719,66.3302001953125,48.29462814331055
6527,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21454407032024_214543logo125anos08.jpg,logo125anos08,284703,2250,4000,74.67,62.250335693359375,44.13945388793945,35.791526794433594,60.003273010253906,30.334779739379883
6528,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21544307032024_215441screenshot20240307at35426pm.png,screenshot20240307at35426pm,162967,1266,2154,75.29,80.72599029541016,61.410823822021484,14.466473579406738,80.72599029541016,17.574413299560547
6529,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-07_21544507032024_215444screenshot20240307at35422pm.png,screenshot20240307at35422pm,132298,1330,2200,75.69,79.40530395507812,50.182796478271484,20.466978073120117,79.40530395507812,17.404708862304688
6530,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-09_02355009032024_023546capturadepantalla20240308alas203426.png,capturadepantalla20240308alas203426,1720051,752,1796,52.35,66.72449493408203,62.501930236816406,53.51237106323242,42.69953918457031,42.45101547241211
6531,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-11_14143111032024_141430image22.png,image22,20657,449,1243,71.83,71.10295104980469,58.47877502441406,36.91729736328125,71.10295104980469,41.02336883544922
6533,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14225412032024_142252rappi2.png,rappi2,250408,535,758,65.99,80.16495513916016,70.30073547363281,41.72352600097656,79.14570617675781,42.70104217529297
6534,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14225612032024_142255rappi3.png,rappi3,314422,549,778,66.52,80.01089477539062,68.04307556152344,42.26604080200195,73.49384307861328,42.10386657714844
6532,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14225112032024_142250rappi1.png,rappi1,306507,417,601,53.92,80.23986053466797,61.81513595581055,44.3578987121582,78.79851531982422,46.96533966064453
6535,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14231512032024_1423132.png,2,734127,1080,1080,64.28,77.34313201904297,74.78886413574219,63.31314468383789,68.68627166748047,46.932071685791016
6536,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14232612032024_1423243.png,3,792869,1080,1080,52.81,78.88017272949219,78.25982666015625,69.3216781616211,72.92476654052734,40.89788818359375
6539,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14234612032024_142342thank.png,thank,2130373,2000,1545,41.07,79.81553649902344,78.99173736572266,79.01443481445312,55.39677810668945,47.27304458618164
6537,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14233212032024_1423304.png,4,702543,1080,1080,48.32,79.80782318115234,83.07688903808594,72.51280212402344,78.1633071899414,46.58902359008789
6538,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14233712032024_1423355.png,5,1152274,1080,1080,44.72,78.30067443847656,79.18802642822266,68.69255065917969,57.035037994384766,44.323822021484375
6542,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14280212032024_1428003tada.png,3tada,803952,1025,1074,75.14,52.67618179321289,34.14028549194336,34.94720458984375,35.468223571777344,35.82921600341797
6543,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14280612032024_1428034tada.png,4tada,987675,1080,1122,66.05,58.94102478027344,55.995208740234375,38.227203369140625,35.86037063598633,33.10224914550781
6544,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14280912032024_1428075tada.png,5tada,634302,1080,1074,70.84,72.51686096191406,64.48365783691406,45.2156982421875,50.58205795288086,43.41271209716797
6540,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14275512032024_1427491tad.png,1tad,2634199,1080,1638,56.76,64.98079681396484,55.903682708740234,48.95332717895508,37.68483352661133,39.17607498168945
6541,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14275812032024_1427562tada.png,2tada,730556,1029,1074,75.04,68.74808502197266,53.15494918823242,34.184818267822266,34.571659088134766,33.615596771240234
6547,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14470412032024_144703thank2.jpg,thank2,218589,1600,1236,40.07,79.91252136230469,79.89179229736328,76.58619689941406,79.75028991699219,49.16154098510742
6548,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14542912032024_145428imagendewhatsapp20240312alas080759579f6086.jpg,imagendewhatsapp20240312alas080759579f6086,76827,1080,1080,63.66,77.46129608154297,76.90834045410156,56.80222702026367,77.46129608154297,48.1742057800293
6551,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14544112032024_145440imagendewhatsapp20240312alas08531824b8abc4.jpg,imagendewhatsapp20240312alas08531824b8abc4,66824,991,966,65.99,82.7684097290039,58.75908279418945,33.47578430175781,82.7684097290039,30.376379013061523
6550,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14543812032024_145438imagendewhatsapp20240312alas085032be561dc4.jpg,imagendewhatsapp20240312alas085032be561dc4,103445,1080,1080,53.97,75.2527084350586,75.86975860595703,62.79745101928711,75.2527084350586,41.076297760009766
6552,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_14555812032024_145558thank3.jpg,thank3,178716,1600,1236,49.01,77.3420639038086,78.77880859375,75.60721588134766,77.3420639038086,49.34602355957031
6554,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15040312032024_150402tnank4.jpg,tnank4,183217,1600,1236,47.26,76.9078140258789,77.81571960449219,75.2608413696289,76.9078140258789,50.364131927490234
6555,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15054312032024_150539cristy.png,cristy,1577104,2000,1545,45.16,78.22054290771484,77.24571990966797,76.67536163330078,64.28970336914062,49.53606414794922
6556,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15064112032024_150641imagendewhatsapp20240312alas0906258cd06030.jpg,imagendewhatsapp20240312alas0906258cd06030,69695,788,940,59.98,61.04354476928711,62.42134475708008,51.86058044433594,61.04354476928711,46.926292419433594
6557,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15090412032024_150903thank5.jpg,thank5,187582,1600,1236,46.59,76.50848388671875,78.37619018554688,75.3507080078125,76.50848388671875,49.41005325317383
6558,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15120212032024_151201tnak6.jpg,tnak6,194288,1600,1236,43.94,77.01341247558594,78.74736022949219,75.65409088134766,77.01341247558594,47.23455810546875
6560,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15143212032024_151432imagendewhatsapp20240312alas0914025776ab83.jpg,imagendewhatsapp20240312alas0914025776ab83,62629,788,940,63.77,62.591243743896484,60.551307678222656,50.24538040161133,62.591243743896484,50.586395263671875
6559,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15141512032024_151414thank7.jpg,thank7,242770,1600,1236,41.46,76.13838195800781,78.2564468383789,76.58755493164062,77.04036712646484,48.957550048828125
6561,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-03-12_15200412032024_152002lalal.png,lalal,749428,2000,1545,57.16,76.12696838378906,78.22456359863281,75.40392303466797,74.68558502197266,44.2917594909668
